uniprotkb_A	uniprotkb_B	gene_symbol_A	gene_symbol_B	interaction_detection_method	publication_first_author	publication_year	publication_identifier	interaction_type	interaction_identifier	intact_miscore
O95297	Q06124	MPZL1	PTPN11	MI:0019	Zhao	2000	10681522	MI:0914	EBI-7200913	0.56
P18433	P12931	PTPRA	SRC	MI:0019	Zheng	2000	10698938	MI:0914	EBI-7205168	0.66
P43403	P20963	ZAP70	CD247	MI:0415	Visco	2000	10704231	MI:0914	EBI-7208605	0.90
P43403	P20963	ZAP70	CD247	MI:0415	Visco	2000	10704231	MI:0914	EBI-7208642	0.90
Q06124	P16284	PTPN11	PECAM1	MI:0066	Cochrane	2000	10704309	MI:0914	EBI-7209397	0.69
Q06124	P16284	PTPN11	PECAM1	MI:0066	Cochrane	2000	10704309	MI:0914	EBI-7209415	0.69
P09619	P46108	PDGFRB	CRK	MI:0096	Matsumoto	2000	10733900	MI:0914	EBI-7234936	0.35
P16234	P46108	PDGFRA	CRK	MI:0096	Matsumoto	2000	10733900	MI:0914	EBI-7234970	0.71
P20963	P43403	CD247	ZAP70	MI:0065	O	2000	10752619	MI:0914	EBI-7259740	0.90
P09619	P27986	PDGFRB	PIK3R1	MI:0065	O	2000	10752619	MI:0914	EBI-7259775	0.95
P43403	P20963	ZAP70	CD247	MI:0065	O	2000	10752619	MI:0914	EBI-7259811	0.90
P09619	P27986	PDGFRB	PIK3R1	MI:0065	O	2000	10752619	MI:0914	EBI-7259793	0.95
Q6GTX8	P29350	LAIR1	PTPN6	MI:0019	Xu	2000	10764762	MI:0914	EBI-7262798	0.61
Q6GTX8	P29350	LAIR1	PTPN6	MI:0019	Xu	2000	10764762	MI:0914	EBI-7262848	0.61
Q6GTX8	P29350	LAIR1	PTPN6	MI:0096	Xu	2000	10764762	MI:0914	EBI-7262830	0.61
Q6GTX8	P29350	LAIR1	PTPN6	MI:0096	Xu	2000	10764762	MI:0914	EBI-7262866	0.61
P29350	Q15116	PTPN6	PDCD1	MI:0019	Chemnitz	2004	15240681	MI:0914	EBI-7270115	0.35
Q15116	Q06124	PDCD1	PTPN11	MI:0019	Chemnitz	2004	15240681	MI:0914	EBI-7270149	0.35
Q9NWQ8	P41240	PAG1	CSK	MI:0096	Brdicka	2000	10790433	MI:0914	EBI-7275524	0.35
P19174	O43561	PLCG1	LAT	MI:0019	Zhang	2000	10811803	MI:0914	EBI-7279489	0.74
P27986	O43561	PIK3R1	LAT	MI:0019	Zhang	2000	10811803	MI:0914	EBI-7279557	0.46
P62993	O43561	GRB2	LAT	MI:0019	Zhang	2000	10811803	MI:0914	EBI-7279608	0.83
P62993	O43561	GRB2	LAT	MI:0019	Zhang	2000	10811803	MI:0914	EBI-7279709	0.83
O43561	P27986	LAT	PIK3R1	MI:0019	Zhang	2000	10811803	MI:0914	EBI-7279662	0.46
O43561	P19174	LAT	PLCG1	MI:0096	Zhang	2000	10811803	MI:0914	EBI-7279519	0.74
O43561	P27986	LAT	PIK3R1	MI:0096	Zhang	2000	10811803	MI:0914	EBI-7279575	0.46
P27986	O43561	PIK3R1	LAT	MI:0096	Zhang	2000	10811803	MI:0914	EBI-7279644	0.46
P62993	O43561	GRB2	LAT	MI:0096	Zhang	2000	10811803	MI:0914	EBI-7279626	0.83
O43561	P62993	LAT	GRB2	MI:0096	Zhang	2000	10811803	MI:0914	EBI-7279727	0.83
P62993	P11274	GRB2	BCR	MI:0019	Million	2000	10887132	MI:0914	EBI-7332456	0.91
Q8NHL6	P41240	LILRB1	CSK	MI:0019	Say	2004	15474475	MI:0914	EBI-7351403	0.48
P41240	Q8NHL6	CSK	LILRB1	MI:0437	Say	2004	15474475	MI:0915	EBI-7351451	0.48
P29353	P37173	SHC1	TGFBR2	MI:0019	Galliher	2007	17440088	MI:0914	EBI-7380628	0.35
Q8TDQ1	P29350	CD300LF	PTPN6	MI:0019	Alvarez	2004	15549731	MI:0914	EBI-7381488	0.35
P27986	Q13480	PIK3R1	GAB1	MI:0096	Lehr	2000	10978177	MI:0914	EBI-7384570	0.80
Q13480	P27986	GAB1	PIK3R1	MI:0096	Lehr	2000	10978177	MI:0914	EBI-7384638	0.80
P27986	Q13480	PIK3R1	GAB1	MI:0096	Lehr	2000	10978177	MI:0914	EBI-7384690	0.80
Q13480	P27986	GAB1	PIK3R1	MI:0019	Lehr	2000	10978177	MI:0914	EBI-7384620	0.80
P27986	Q13480	PIK3R1	GAB1	MI:0019	Lehr	2000	10978177	MI:0914	EBI-7384672	0.80
P27986	Q13480	PIK3R1	GAB1	MI:0019	Lehr	2000	10978177	MI:0914	EBI-7384708	0.80
P09619	O43639	PDGFRB	NCK2	MI:0686	Chen	2000	11027258	MI:0914	EBI-7409066	0.22
P09619	P16333	PDGFRB	NCK1	MI:0686	Chen	2000	11027258	MI:0914	EBI-7409084	0.47
P09619	P19174	PDGFRB	PLCG1	MI:0077	Finerty	2005	15641795	MI:0914	EBI-7445284	0.74
P09619	P22681	PDGFRB	CBL	MI:0019	Reddi	2007	17620338	MI:0914	EBI-7489222	0.35
P78314	P06239	SH3BP2	LCK	MI:0096	Qu	2005	15751964	MI:0914	EBI-7510041	0.35
Q9NP31	P55072	SH2D2A	VCP	MI:0096	Marti	2005	15752563	MI:0914	EBI-7511088	0.35
P52799	O43639	EFNB2	NCK2	MI:0077	Ran	2005	15764601	MI:0914	EBI-7532264	0.60
P52799	O43639	EFNB2	NCK2	MI:0077	Ran	2005	15764601	MI:0914	EBI-7532352	0.60
P52799	O43639	EFNB2	NCK2	MI:0077	Ran	2005	15764601	MI:0914	EBI-7532386	0.60
P15260	P42224	IFNGR1	STAT1	MI:0114	Mao	2005	15780933	MI:0914	EBI-7548154	0.75
P23743	P12931	DGKA	SRC	MI:0019	Baldanzi	2008	17700527	MI:0914	EBI-7559520	0.46
P23743	P12931	DGKA	SRC	MI:0096	Baldanzi	2008	17700527	MI:0914	EBI-7559568	0.46
P43403	P20963	ZAP70	CD247	MI:0081	Stoevesandt	2005	15832366	MI:0914	EBI-7589788	0.90
P20963	P43403	CD247	ZAP70	MI:0081	Stoevesandt	2005	15832366	MI:0914	EBI-7589806	0.90
Q9UKW4	Q9UM73	VAV3	ALK	MI:0019	Colomba	2008	17998938	MI:0914	EBI-7688977	0.35
Q9NWQ8	P06241	PAG1	FYN	MI:0019	Solheim	2008	18056706	MI:0914	EBI-7716423	0.62
P06241	Q9NWQ8	FYN	PAG1	MI:0019	Solheim	2008	18056706	MI:0914	EBI-7716547	0.62
Q9NWQ8	P06241	PAG1	FYN	MI:0081	Solheim	2008	18056706	MI:0914	EBI-7716529	0.62
P06241	Q9NWQ8	FYN	PAG1	MI:0081	Solheim	2008	18056706	MI:0914	EBI-7716565	0.62
Q13291	Q92835	SLAMF1	INPP5D	MI:0096	Shlapatska	2001	11313386	MI:0914	EBI-7823336	0.46
Q06124	Q13291	PTPN11	SLAMF1	MI:0096	Shlapatska	2001	11313386	MI:0914	EBI-7823403	0.46
Q92835	Q13291	INPP5D	SLAMF1	MI:0019	Shlapatska	2001	11313386	MI:0914	EBI-7823385	0.46
Q06124	Q13291	PTPN11	SLAMF1	MI:0019	Shlapatska	2001	11313386	MI:0914	EBI-7823421	0.46
P46108	O14654	CRK	IRS4	MI:0096	Karas	2001	11316748	MI:0914	EBI-7824935	0.46
O14654	P46108	IRS4	CRK	MI:0096	Karas	2001	11316748	MI:0914	EBI-7825000	0.46
P46108	O14654	CRK	IRS4	MI:0096	Karas	2001	11316748	MI:0914	EBI-7825036	0.46
O14654	P46108	IRS4	CRK	MI:0096	Karas	2001	11316748	MI:0914	EBI-7825072	0.46
O14654	P46108	IRS4	CRK	MI:0019	Karas	2001	11316748	MI:0914	EBI-7824982	0.46
P46108	O14654	CRK	IRS4	MI:0019	Karas	2001	11316748	MI:0914	EBI-7825018	0.46
P46108	O14654	CRK	IRS4	MI:0019	Karas	2001	11316748	MI:0914	EBI-7825054	0.46
O14654	P46108	IRS4	CRK	MI:0019	Karas	2001	11316748	MI:0914	EBI-7825090	0.46
P27986	P27986	PIK3R1	PIK3R1	MI:0019	Cuevas	2001	11337495	MI:0914	EBI-7837263	0.35
P27986	P35568	PIK3R1	IRS1	MI:0096	Asano	2005	16230374	MI:0914	EBI-7847790	0.92
O60880	Q13291	SH2D1A	SLAMF1	MI:0018	Say	2001	11389028	MI:0915	EBI-7855618	0.94
P78314	P15498	SH3BP2	VAV1	MI:0096	Jevremovic	2001	11390470	MI:0914	EBI-7867786	0.79
P78314	P16885	SH3BP2	PLCG2	MI:0096	Jevremovic	2001	11390470	MI:0914	EBI-7867804	0.35
P78314	P52735	SH3BP2	VAV2	MI:0096	Jevremovic	2001	11390470	MI:0914	EBI-7867857	0.67
P19174	P78314	PLCG1	SH3BP2	MI:0096	Jevremovic	2001	11390470	MI:0914	EBI-7867822	0.53
P27986	P35568	PIK3R1	IRS1	MI:0415	Ozawa	2001	11403293	MI:0914	EBI-7870283	0.92
P27986	P35568	PIK3R1	IRS1	MI:0019	Esposito	2001	11416002	MI:0914	EBI-7876829	0.92
P27986	P35568	PIK3R1	IRS1	MI:0019	Esposito	2001	11416002	MI:0914	EBI-7876847	0.92
O43559	Q06124	FRS3	PTPN11	MI:0018	Yamada	2001	11432792	MI:0915	EBI-7888634	0.37
Q06124	O43559	PTPN11	FRS3	MI:0018	Yamada	2001	11432792	MI:0915	EBI-7888705	0.37
P27986	P11362	PIK3R1	FGFR1	MI:0019	Leli	2008	18412956	MI:0914	EBI-7896160	0.62
P27986	P11362	PIK3R1	FGFR1	MI:0019	Leli	2008	18412956	MI:0914	EBI-7896222	0.62
P11362	P27986	FGFR1	PIK3R1	MI:0096	Leli	2008	18412956	MI:0914	EBI-7896113	0.62
P11362	P27986	FGFR1	PIK3R1	MI:0096	Leli	2008	18412956	MI:0914	EBI-7896204	0.62
Q13480	Q06124	GAB1	PTPN11	MI:0107	Koncz	2001	11453982	MI:0914	EBI-7905201	0.95
O60880	Q13291	SH2D1A	SLAMF1	MI:0053	Morra	2001	11477068	MI:0914	EBI-7909065	0.94
O60880	Q13291	SH2D1A	SLAMF1	MI:0019	Morra	2001	11477068	MI:0914	EBI-7909112	0.94
P43403	P46108	ZAP70	CRK	MI:0096	Gelkop	2005	16339550	MI:0914	EBI-7932844	0.35
P07949	P40763	RET	STAT3	MI:0019	Schuringa	2001	11536047	MI:0914	EBI-7949216	0.56
P40763	P07949	STAT3	RET	MI:0019	Schuringa	2001	11536047	MI:0914	EBI-7949234	0.56
O95866	P29350	G6B	PTPN6	MI:0019	de	2001	11544253	MI:0914	EBI-7949906	0.35
O95866	Q06124	G6B	PTPN11	MI:0019	de	2001	11544253	MI:0914	EBI-7949924	0.35
Q6GTX8	P41240	LAIR1	CSK	MI:0588	Verbrugge	2006	16380958	MI:0915	EBI-7985420	0.37
Q99683	O15524	MAP3K5	SOCS1	MI:0096	He	2006	16407264	MI:0914	EBI-7998078	0.35
P16581	Q06124	SELE	PTPN11	MI:0019	Hu	2001	11602579	MI:0914	EBI-8007667	0.35
P40855	P40855	PEX19	PEX19	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015353	0.44
P33897	P40855	ABCD1	PEX19	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015332	0.44
P40855	Q7Z412	PEX19	PEX26	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015311	0.44
O75192	O96011	PEX11A	PEX11B	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015482	0.44
P28328	P40855	PEX2	PEX19	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015413	0.44
P40855	O96011	PEX19	PEX11B	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015434	0.86
P40855	Q92968	PEX19	PEX13	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015544	0.71
Q92968	P40855	PEX13	PEX19	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015505	0.71
Q9Y5Y5	P40855	PEX16	PEX19	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015565	0.80
P40855	Q9Y5Y5	PEX19	PEX16	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015589	0.80
Q7Z412	P40855	PEX26	PEX19	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015631	0.44
P40855	P33897	PEX19	ABCD1	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015818	0.44
P33897	P40855	ABCD1	PEX19	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015709	0.44
Q7Z412	P40855	PEX26	PEX19	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015688	0.44
P40855	Q7Z412	PEX19	PEX26	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015849	0.44
P40855	Q7Z412	PEX19	PEX26	MI:0081	Schueller	2010	20531392	MI:0407	EBI-8015913	0.44
P40855	Q92968	PEX19	PEX13	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8015982	0.71
Q92968	P40855	PEX13	PEX19	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016044	0.71
Q92968	P40855	PEX13	PEX19	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016025	0.71
Q92968	P40855	PEX13	PEX19	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016125	0.71
P40855	Q92968	PEX19	PEX13	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016174	0.71
Q92968	P40855	PEX13	PEX19	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016259	0.71
P40855	Q92968	PEX19	PEX13	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016197	0.71
P40855	O96011	PEX19	PEX11B	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016282	0.86
O96011	P40855	PEX11B	PEX19	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016301	0.86
P40855	O96011	PEX19	PEX11B	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016386	0.86
O96011	P40855	PEX11B	PEX19	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016367	0.86
O96011	P40855	PEX11B	PEX19	MI:0053	Schueller	2010	20531392	MI:0407	EBI-8016428	0.86
O75381	P22307	PEX14	SCP2	MI:0416	Schueller	2010	20531392	MI:0403	EBI-8016479	0.27
Q13094	P16333	LCP2	NCK1	MI:0006	Barda	2010	20562827	MI:0914	EBI-8035409	0.84
Q13094	P16333	LCP2	NCK1	MI:0055	Barda	2010	20562827	MI:0915	EBI-8035448	0.84
P16333	Q13094	NCK1	LCP2	MI:0065	Barda	2010	20562827	MI:0407	EBI-8035494	0.84
Q13094	P16333	LCP2	NCK1	MI:0065	Barda	2010	20562827	MI:0407	EBI-8035514	0.84
Q13094	P16333	LCP2	NCK1	MI:0065	Barda	2010	20562827	MI:0407	EBI-8035534	0.84
P16333	Q13094	NCK1	LCP2	MI:0065	Barda	2010	20562827	MI:0407	EBI-8035578	0.84
P16333	Q13094	NCK1	LCP2	MI:0065	Barda	2010	20562827	MI:0407	EBI-8035554	0.84
P16333	Q13094	NCK1	LCP2	MI:0028	Barda	2010	20562827	MI:0407	EBI-8035629	0.84
Q13094	P16333	LCP2	NCK1	MI:0028	Barda	2010	20562827	MI:0407	EBI-8035675	0.84
P16333	Q13094	NCK1	LCP2	MI:0028	Barda	2010	20562827	MI:0407	EBI-8035652	0.84
P12004	P04075	PCNA	ALDOA	MI:0047	Naryzhny	2010	20849852	MI:0407	EBI-8302772	0.57
P12004	P04075	PCNA	ALDOA	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8302760	0.57
P12004	P60174	PCNA	TPI1	MI:0047	Naryzhny	2010	20849852	MI:0407	EBI-8302805	0.54
P12004	P60174	PCNA	TPI1	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8302817	0.54
P12004	P04406	PCNA	GAPDH	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8302829	0.57
P12004	P06733	PCNA	ENO1	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8302937	0.57
P12004	P04406	PCNA	GAPDH	MI:0047	Naryzhny	2010	20849852	MI:0407	EBI-8302841	0.57
P00558	P12004	PGK1	PCNA	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8302891	0.40
P12004	P18669	PCNA	PGAM1	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8302912	0.54
P18669	P12004	PGAM1	PCNA	MI:0047	Naryzhny	2010	20849852	MI:0407	EBI-8302924	0.54
P12004	P08865	PCNA	RPSA	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8303005	0.40
P12004	P06733	PCNA	ENO1	MI:0047	Naryzhny	2010	20849852	MI:0407	EBI-8302993	0.57
P12004	P30041	PCNA	PRDX6	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8303068	0.40
P00918	P12004	CA2	PCNA	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8303035	0.40
P12004	P62937	PCNA	PPIA	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8303164	0.40
P12004	P07355	PCNA	ANXA2	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8303128	0.40
P08729	P12004	KRT7	PCNA	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8303116	0.40
P12004	P40926	PCNA	MDH2	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8303104	0.40
P12004	P68104	PCNA	EEF1A1	MI:0047	Naryzhny	2010	20849852	MI:0915	EBI-8303176	0.40
P12004	P06733	PCNA	ENO1	MI:0416	Naryzhny	2010	20849852	MI:0403	EBI-8303335	0.57
P04406	P12004	GAPDH	PCNA	MI:0416	Naryzhny	2010	20849852	MI:0403	EBI-8303378	0.57
P12004	P04075	PCNA	ALDOA	MI:0416	Naryzhny	2010	20849852	MI:0403	EBI-8303394	0.57
P53350	Q13153	PLK1	PAK1	MI:0096	Ji	2010	20869364	MI:0915	EBI-8311046	0.40
P53350	O75914	PLK1	PAK3	MI:0096	Ji	2010	20869364	MI:0915	EBI-8311064	0.40
Q9NRG1	Q9NRG1	PRTFDC1	PRTFDC1	MI:0114	Welin	2010	21054786	MI:0407	EBI-8497605	0.44
Q99758	Q9UQV4	ABCA3	LAMP3	MI:0416	Engelbrecht	2010	20863830	MI:0403	EBI-8309891	0.27
Q99758	Q9UQV4	ABCA3	LAMP3	MI:0416	Engelbrecht	2010	20863830	MI:0403	EBI-8309908	0.27
Q99758	P27824	ABCA3	CANX	MI:0416	Engelbrecht	2010	20863830	MI:0403	EBI-8309967	0.27
Q99758	Q9UQV4	ABCA3	LAMP3	MI:0416	Engelbrecht	2010	20863830	MI:0403	EBI-8309925	0.27
Q9Y2U5	Q9UNE7	MAP3K2	STUB1	MI:0007	Maruyama	2010	20588253	MI:0915	EBI-8044629	0.52
Q9Y2U5	Q9UNE7	MAP3K2	STUB1	MI:0007	Maruyama	2010	20588253	MI:0915	EBI-8044654	0.52
Q9UNE7	Q9Y2U5	STUB1	MAP3K2	MI:0007	Maruyama	2010	20588253	MI:0915	EBI-8044718	0.52
Q9UNE7	Q9Y2U5	STUB1	MAP3K2	MI:0007	Maruyama	2010	20588253	MI:0915	EBI-8044693	0.52
Q9Y2U5	Q9UNE7	MAP3K2	STUB1	MI:0007	Maruyama	2010	20588253	MI:0915	EBI-8044747	0.52
Q9Y2U5	P0CG48	MAP3K2	UBC	MI:0007	Maruyama	2010	20588253	MI:0915	EBI-8044776	0.40
Q9UNE7	Q9Y2U5	STUB1	MAP3K2	MI:0006	Maruyama	2010	20588253	MI:0915	EBI-8044824	0.52
Q9UNE7	Q9Y2U5	STUB1	MAP3K2	MI:0006	Maruyama	2010	20588253	MI:0915	EBI-8044854	0.52
Q9Y2U5	Q9UNE7	MAP3K2	STUB1	MI:0006	Maruyama	2010	20588253	MI:0915	EBI-8044839	0.52
Q9UNE7	Q9Y2U5	STUB1	MAP3K2	MI:0007	Maruyama	2010	20588253	MI:0915	EBI-8044881	0.52
P31946	Q8WYL5	YWHAB	SSH1	MI:0019	Eiseler	2009	19329994	MI:0914	EBI-6948520	0.53
P30307	P62258	CDC25C	YWHAE	MI:0096	Telles	2009	19331823	MI:0914	EBI-6949591	0.35
P63104	P05783	YWHAZ	KRT18	MI:0096	Sivaramakrishnan	2009	19357195	MI:0914	EBI-6957525	0.67
P27348	Q8WYL5	YWHAQ	SSH1	MI:0019	Kligys	2009	19371722	MI:0914	EBI-6964230	0.59
P63104	Q8WYL5	YWHAZ	SSH1	MI:0019	Kligys	2009	19371722	MI:0914	EBI-6964243	0.35
Q00613	P62258	HSF1	YWHAE	MI:0096	Wang	2003	12917326	MI:0914	EBI-6994351	0.53
Q04912	P27348	MST1R	YWHAQ	MI:0018	Santoro	2003	12919677	MI:0915	EBI-6995639	0.37
Q86VP3	P63104	PACS2	YWHAZ	MI:0019	Aslan	2009	19481529	MI:0914	EBI-7024616	0.35
Q04912	P63104	MST1R	YWHAZ	MI:0019	Santoro	2003	14505491	MI:0914	EBI-7030176	0.35
P08069	P31946	IGF1R	YWHAB	MI:0019	Spence	2003	14651979	MI:0914	EBI-7063295	0.83
Q13164	P31946	MAPK7	YWHAB	MI:0019	Zheng	2004	14679215	MI:0914	EBI-7073375	0.35
Q7KZI7	Q04917	MARK2	YWHAH	MI:0019	Lin	2009	19553522	MI:0914	EBI-7074332	0.81
Q7KZI7	Q04917	MARK2	YWHAH	MI:0019	Lin	2009	19553522	MI:0914	EBI-7074345	0.81
P04049	P63104	RAF1	YWHAZ	MI:0107	Hekman	2004	14688280	MI:0914	EBI-7078381	0.95
P04049	P63104	RAF1	YWHAZ	MI:0107	Hekman	2004	14688280	MI:0914	EBI-7078431	0.95
P63104	P07359	YWHAZ	GP1BA	MI:0019	Mangin	2009	19558434	MI:0914	EBI-7079129	0.53
Q04917	P07359	YWHAH	GP1BA	MI:0019	Mangin	2009	19558434	MI:0914	EBI-7079168	0.35
P31946	P07359	YWHAB	GP1BA	MI:0019	Mangin	2009	19558434	MI:0914	EBI-7079142	0.35
P62258	P07359	YWHAE	GP1BA	MI:0019	Mangin	2009	19558434	MI:0914	EBI-7079155	0.35
P07359	P27348	GP1BA	YWHAQ	MI:0019	Mangin	2009	19558434	MI:0914	EBI-7079194	0.35
P61981	P07359	YWHAG	GP1BA	MI:0019	Mangin	2009	19558434	MI:0914	EBI-7079181	0.35
P63104	P98177	YWHAZ	FOXO4	MI:0401	Obsil	2003	14690436	MI:0914	EBI-7079237	0.35
P63104	P98177	YWHAZ	FOXO4	MI:0401	Obsil	2003	14690436	MI:0914	EBI-7079250	0.35
P63104	P32927	YWHAZ	CSF2RB	MI:0096	Stomski	1999	10477722	MI:0914	EBI-7081598	0.35
P31946	P55040	YWHAB	GEM	MI:0019	Ward	2004	14701738	MI:0914	EBI-7082034	0.46
P31946	P55040	YWHAB	GEM	MI:0019	Ward	2004	14701738	MI:0914	EBI-7082047	0.46
P55040	P31946	GEM	YWHAB	MI:0096	Ward	2004	14701738	MI:0914	EBI-7082108	0.46
O14558	P61981	HSPB6	YWHAG	MI:0401	Chernik	2007	17109079	MI:0914	EBI-7089780	0.53
P78362	P31946	SRPK2	YWHAB	MI:0019	Jang	2009	19592491	MI:0914	EBI-7093570	0.59
P04049	P31946	RAF1	YWHAB	MI:0401	Dhillon	2009	19595761	MI:0914	EBI-7094911	0.93
Q96PX8	P31946	SLITRK1	YWHAB	MI:0096	Kajiwara	2009	19640509	MI:0914	EBI-7137901	0.35
P63104	Q92974	YWHAZ	ARHGEF2	MI:0019	Zenke	2004	14970201	MI:0914	EBI-7138371	0.56
P61981	O43896	YWHAG	KIF1C	MI:0019	Dorner	1999	10559254	MI:0914	EBI-7139804	0.35
P63104	Q92934	YWHAZ	BAD	MI:0107	Polzien	2009	19667065	MI:0914	EBI-7158642	0.77
Q14934	P27348	NFATC4	YWHAQ	MI:0096	Chow	2000	10611249	MI:0914	EBI-7163617	0.35
Q14934	P27348	NFATC4	YWHAQ	MI:0096	Chow	2000	10611249	MI:0914	EBI-7163630	0.35
P27348	P22681	YWHAQ	CBL	MI:0019	Melander	2004	15094368	MI:0914	EBI-7168326	0.76
Q8WYL5	P31946	SSH1	YWHAB	MI:0019	Nagata	2004	15159416	MI:0914	EBI-7190474	0.53
Q8WYL5	P31946	SSH1	YWHAB	MI:0019	Nagata	2004	15159416	MI:0914	EBI-7190487	0.53
Q6R327	P63104	RICTOR	YWHAZ	MI:0019	Dibble	2009	19720745	MI:0914	EBI-7201771	0.35
P31946	P35232	YWHAB	PHB	MI:0019	Zhu	2010	19725029	MI:0914	EBI-7202640	0.35
Q16890	P31947	TPD52L1	SFN	MI:0018	Wang	2009	19732746	MI:0915	EBI-7209781	0.37
P35222	P63104	CTNNB1	YWHAZ	MI:0019	Fang	2007	17287208	MI:0914	EBI-7249799	0.35
P63104	P68431	YWHAZ	HIST1H3A	MI:0019	Zippo	2009	19766566	MI:0914	EBI-7252751	0.64
P68431	P62258	HIST1H3A	YWHAE	MI:0019	Zippo	2009	19766566	MI:0914	EBI-7252780	0.35
P07101	P63104	TH	YWHAZ	MI:0107	Halskau	2009	19801645	MI:0914	EBI-7275920	0.53
P07101	P61981	TH	YWHAG	MI:0107	Halskau	2009	19801645	MI:0914	EBI-7275933	0.35
P62258	Q00613	YWHAE	HSF1	MI:0096	Wang	2004	15364926	MI:0914	EBI-7317342	0.53
P63104	Q13094	YWHAZ	LCP2	MI:0019	Di	2007	17353368	MI:0914	EBI-7320828	0.35
Q53ET0	P31946	CRTC2	YWHAB	MI:0096	Screaton	2004	15454081	MI:0914	EBI-7330784	0.67
P63104	P07359	YWHAZ	GP1BA	MI:0096	Munday	2000	10887121	MI:0914	EBI-7331072	0.53
P63104	P27986	YWHAZ	PIK3R1	MI:0096	Munday	2000	10887121	MI:0914	EBI-7331100	0.35
P31946	P56524	YWHAB	HDAC4	MI:0019	Wang	2000	10958686	MI:0914	EBI-7374113	0.64
P46527	P27348	CDKN1B	YWHAQ	MI:0019	Rosner	2007	17470459	MI:0914	EBI-7394332	0.78
Q13105	Q04917	ZBTB17	YWHAH	MI:0019	Wanzel	2005	15580267	MI:0914	EBI-7405992	0.35
Q13105	Q04917	ZBTB17	YWHAH	MI:0019	Wanzel	2005	15580267	MI:0914	EBI-7406028	0.35
Q9H8N7	P31946	ZNF395	YWHAB	MI:0019	Sichtig	2007	17531190	MI:0914	EBI-7427587	0.35
Q9H8N7	P31946	ZNF395	YWHAB	MI:0019	Sichtig	2007	17531190	MI:0914	EBI-7427600	0.35
P30305	P63104	CDC25B	YWHAZ	MI:0096	Manke	2005	15629715	MI:0914	EBI-7441033	0.86
P31947	Q00987	SFN	MDM2	MI:0019	Yang	2007	17546054	MI:0914	EBI-7444537	0.35
Q16613	P63104	AANAT	YWHAZ	MI:0401	Ganguly	2005	15644438	MI:0914	EBI-7451873	0.35
Q16613	P63104	AANAT	YWHAZ	MI:0401	Ganguly	2005	15644438	MI:0914	EBI-7451902	0.35
P10636	P27348	MAPT	YWHAQ	MI:0019	Chun	2004	15650334	MI:0914	EBI-7454363	0.35
Q96PU5	Q04917	NEDD4L	YWHAH	MI:0096	Ichimura	2005	15677482	MI:0914	EBI-7469812	0.35
P31946	Q12802	YWHAB	AKAP13	MI:0096	Baisamy	2005	15691829	MI:0914	EBI-7476263	0.69
P31946	P22681	YWHAB	CBL	MI:0019	Chernock	2001	11157475	MI:0914	EBI-7478177	0.64
P62258	O75376	YWHAE	NCOR1	MI:0019	Fern	2007	17630505	MI:0914	EBI-7501801	0.35
Q04917	Q99683	YWHAH	MAP3K5	MI:0019	Lee	2008	17700517	MI:0914	EBI-7558089	0.55
P04637	P61981	TP53	YWHAG	MI:0019	Rajagopalan	2010	19933256	MI:0914	EBI-7615241	0.64
